,project_id,winning_date,winning_notice_url,order_id,winning_order_cnt,project_winning_amt,supplier_name,supplier_addr,order_name,winning_amt,cadidate_name,buyer_name,buyer_addr,buyer_contact,buyer_phone,agency_name,agency_addr,agency_contact,agency_phone
55,驻政采购-2022-05-38,2022年08月30日,http://hngp.gov.cn/henan/content?infoId=1234708&channelCode=H780602,1,1,,驻马店市天达电子有限公司,驻马店市驿城区交通路中段,2022005—多媒体教室改造（货物）三次,2202800,,黄淮学院,驻马店市开源路西段,张先生,13103666100,驻马店市公共资源交易中心(驻马店市政府采购中心),驻马店市文明路1196号,王女士（质疑）,0396-2609221
56,2022-07-45,2022年08月30日,http://hngp.gov.cn/henan/content?infoId=1234653&channelCode=D690503,1,1,,洛阳科荣商贸有限公司,洛阳市瀍河区启明西路 13号院 7-1-303 室,详见附件,2480916,,洛阳市孟津区第一高级中学,河南省洛阳市孟津区城关镇会盟大道,郭老师,0379-67918699,西安瑞君建设项目管理有限公司,中国（河南）自由贸易试验区洛阳片区（高新）木棉路19号北航科技园4号楼1404室,张先生,0379-69969988
57,郑财招标采购-2022-188,2022年08月29日,http://hngp.gov.cn/henan/content?infoId=1234514&channelCode=H610102,1,1,,河南久兴教学设备有限公司,郑州市金水区花园路54号科技报社404室,化学创新实验室,1583000,,郑州市第一〇三高级中学,郑州市金水区群英路17号,赵晓静,0371-63726636,河南省伟信招标管理咨询有限公司,郑州市郑东新区东风南路与创业路交叉口绿地中心北塔16楼,李金秋董辛鹏,0371-65528292
58,郑财招标采购-2022-189,2022年08月29日,http://hngp.gov.cn/henan/content?infoId=1234511&channelCode=H610102,1,1,,北京子铭时代科技发展有限公司,北京市延庆区八达岭经济开发区康西路1361号,生物创新实验室,1189980,,郑州市第一〇三高级中学,郑州市金水区群英路17号,赵晓静,0371-63726636,河南省伟信招标管理咨询有限公司,郑州市郑东新区东风南路与创业路交叉口绿地中心北塔16楼,李金秋董辛鹏,0371-65528292
59,安财招标采购-2022-18,2022年08月30日,http://hngp.gov.cn/henan/content?infoId=1234105&channelCode=H660202,1,1,,中国联合网络通信有限公司安阳市分公司,北关区红旗路56号,校园高速网络提升改造,2760000,,安阳幼儿师范高等专科学校,汤阴县中华路和人和大道交叉口,杨波,13937228027,安阳市政府采购中心,河南省安阳市文峰区文峰大道东段559号市民之家四楼,高瞻,0372-3387738
60,豫财招标采购-2022-641,2022年08月25日,http://hngp.gov.cn/henan/content?infoId=1233302&channelCode=H600102,"1,2",2,,"郑州方策电子科技有限公司,河南创景科技有限公司","郑州市金水区天明路86号901号,河南省郑州市高新技术产业开发区长椿路23号19号楼1-4层1","新东校区智慧教室建设,新东校区智慧教室建设","3567928.00,2098882.00",,河南科技学院,新乡市华兰大道东段,蒋老师,0373-3693146监督电话：0373-3040279,河南省科教仪器设备招标有限公司,郑州市顺河路17号（顺河路与东明路交叉口向西150米路南）,王老师,0371-66398656
61,豫财招标采购-2022-609,2022年08月24日,http://hngp.gov.cn/henan/content?infoId=1230887&channelCode=H600102,1,1,,墨海方舟（武汉）科技有限公司,武汉市东湖新技术开发区华光大道18号高科大厦11楼1168号,河南警察学院侦查学模拟侦查实验中心(一期)建设项目,1675960,,河南警察学院,郑州市郑东新区龙子湖东路1号,张老师,0371-56817697,河南英华咨询有限公司,郑州市电厂路国家大学科技园东区16号楼C座21层,田真真,15039598821
62,淇财招标采购-2022-23,2022年08月23日,http://hngp.gov.cn/henan/content?infoId=1229879&channelCode=H670202,"1,2,3,4,5,6,7,8",8,,"河南省赫赫信息科技有限公司,河南兴科源科技有限公司,河南敏健文化传媒有限公司,中国联合网络通信有限公司鹤壁市分公司,北京教之道科技发展有限公司,河南深海信息技术有限公司,河南华胜天成科技发展有限公司,河南绍荃科技有限公司","郑州高新技术产业开发区长椿路108号7幢1单元34层134号房,河南省郑州市金水区花园路39号国贸新领地4号楼2单元16层1603号,河南省鹤壁市淇县泰山路金湖国际广场A栋8号,河南省鹤壁市淇滨区兴鹤大街中段,北京市北京经济技术开发区荣华南路16号1幢11层A座1118,郑州市金水区农业路2号院4号楼1单元1层1号,郑州高新技术开发区药厂路79号5号楼1单元28层133号,河南省郑州市中原区冉屯路2号院4号楼2单元30层3003号","1＋X无人机职业技能等级考点建设,实训平台、课程资源及电商直 播设备,多媒体教室升级智慧黑板,机房升级改造,幼儿保育专业实训室提升建设,智能制造单元系统集成应用平台,智能制造实训室设备,智能制造实训中心提升","1096800.00,497700.00,631000.00,400000.00,1481800.00,1091880.00,1896622.00,1789600.00",,淇县职业中等专业学校,淇县云梦大道东段路北,葛先生,13693927946,河南德信建设工程咨询有限公司,鹤壁市淇滨区嵩山路海棠巷交叉口西150米,王女士,15039292696
63,豫财招标采购-2022-644,2022年08月25日,http://hngp.gov.cn/henan/content?infoId=1229975&channelCode=H600102,1,1,,河南中励源实业有限公司,郑州市金水区花园路北段 8 号河南电视台 8 号演播厅 2 楼 209 号,金属挂架7套、吊机6台、岩板装饰台1组等,1639224,,郑州信息科技职业学院,郑州市郑东新区龙子湖高校园区龙子湖北路36号,王老师,19939916265,河南省科教仪器设备招标有限公司,郑州市顺河路17号院,张艳红,13223099831
64,豫财招标采购-2022-606,2022年08月23日,http://hngp.gov.cn/henan/content?infoId=1229545&channelCode=H600102,"1,2,3,4,5",5,,"河南东孚电子科技有限公司,河南摩课教育科技有限公司,郑州简意科技有限公司,河南优浩教育科技有限公司,河南良辰文化传播有限公司","郑州市中原区桐柏南路万福花园24号楼2单元附23号,郑州市金水区文博东路4号院宇泰文博公寓1号楼1单元15楼1501号,郑州市二七区大学南路东鼎盛大道南二七绿地中心三区2号楼314,河南自贸试验区郑州片区(经开)第六大街124号4层18号,河南省郑州市金水区东风路东18号东1单元5层502号","包1：中药学专业（群）教学资源库,包2：信息安全技术应用专业（群）教学资源库,包3：铁道信号自动控制专业（群）教学资源库,包4：城市轨道交通运营管理专业（群）教学资源库,包5：钢琴调律专业（群）教学资源库","1779000.00,566000.00,985000.00,779000.00,269040.00",,郑州铁路职业技术学院,郑州市郑东新区前程路9号,王老师,0371-60867917,河南安创工程招标管理有限公司,河南省国家大学科技园东区15号楼J座2楼,郭欣荣,0371-86235366邮箱：hnacgczb@163.com
65,豫财招标采购-2022-799,2022年08月24日,http://hngp.gov.cn/henan/content?infoId=1230147&channelCode=H600102,"1,2,3",3,,"郑州华久科技有限公司,河南钧志信息技术有限公司,河南福斯泰数字科技有限公司","河南省郑州市高新技术产业开发区翠竹街 76 号 11 号楼 1 单元 14 层 1401 号,河南省郑州市金水区农业路 67 号院附 5 号 2 号楼 2 单元 2 层 24 号,河南省南阳市卧龙区梅溪街道建设中路 967 号新经济产业园 2 楼 208 室","南阳师范学院综合楼及博睿楼智慧教室建设项目,南阳师范学院综合楼及博睿楼智慧教室建设项目,南阳师范学院综合楼及博睿楼智慧教室建设项目","1409800.00,1398800.00,1229800.00",,南阳师范学院,南阳市卧龙区卧龙路1638号,张老师,0377-63513796,中益工程管理有限公司,南阳市第二技工学校院内,金鑫,18637777536
66,郑财招标采购-2022-122,2022年08月24日,http://hngp.gov.cn/henan/content?infoId=1228389&channelCode=H610102,1,1,,河南晨鸟电子科技有限公司,河南省郑州市高新技术开发区翠竹街76号9号楼1单元13层1315号,郑州旅游职业学院跨境电商产教融合实训基地项目,1279720,,郑州旅游职业学院,河南省郑州市郑东新区金龙路188号,武衡,0371-61130307,郑州市公共资源交易中心,郑州市中原西路郑发大厦7018室,卢浩,0371-67110139
67,豫财招标采购-2022-745,2022年08月18日,http://hngp.gov.cn/henan/content?infoId=1227763&channelCode=H600102,1,1,,安阳江川实业有限公司,河南省安阳市北关区彰德路5号悠乐生活广场1号楼20层2029号,液晶高清激光投影机,3130100,,安阳师范学院,河南省安阳市弦歌大道,贺老师,0372-3300550,河南豫信招标有限责任公司,郑州市郑东新区商务外环西七街中华大厦19层,王娟、任飞,0371-22307212
68,郑财招标采购-2022-192,2022年08月22日,http://hngp.gov.cn/henan/content?infoId=1227006&channelCode=H610102,1,1,,河南腾之源实业集团有限公司,郑州市金水区文化路72号院6号楼三单元7楼西户,郑州市第一〇七高级中学开办费-智慧校园综合管理平台项目,2768000,,郑州市第一〇七高级中学,郑州市二七区福华街街道苗圃街430号,刘志义,0371-86016100,河南中绩管理咨询有限公司,郑州市郑东新区金水东路88号楷林IFC金融国际中心A座1615,晏国民,0371-61777311
69,郑财招标采购-2022-166,2022年08月22日,http://hngp.gov.cn/henan/content?infoId=1225661&channelCode=H610102,1,1,,郑州睿贤教学设备有限公司,郑州市金水区索凌路 11 号院 7 号楼 2 单元 6 层602 号,郑州市第五十六高级中学（郑州市郑开示范高级中学）2022年物理实验室设备项目采购,998800,,郑州市第五十六高级中学（郑州市郑开示范高级中学）,郑州市中牟县沐春路以北，筑梦街以东，沐雨路以南,潘志敏,0371-67984259,河南省中安民诚工程咨询有限公司,郑州市陇海西路55号院郑州市劳动大厦院内二楼,王新,0371-67177749-8012电子信箱：mczxdlyb@163.com
70,郑财招标采购-2022-126,2022年08月16日,http://hngp.gov.cn/henan/content?infoId=1225565&channelCode=H610102,1,1,,郑州海诺电子科技有限公司,郑州市金水区花园路 85 号 7 层 D 户,详见招标文件,1984520,,郑州师范学院,郑州惠济区英才街6号,肖老师,0371-65501551,河南信则招标管理咨询有限公司,郑州市东风南路创业路绿地之窗景峰座21楼,代逸晖,0371-55632128
71,新安政采公开-2022-46,2022年08月19日,http://hngp.gov.cn/henan/content?infoId=1225476&channelCode=D760502,"1,2,3",3,,"河南亿邦科教设备有限公司,河南创力电子有限公司,上海众茂医疗科技有限公司","河南省郑州市金水区花园路53号3号楼2层202,郑州市金水区东风路东段11号百脑汇大厦504室,中国(上海)自由贸易试验区芳春路400号1幢3层","新安职高教学平台与实训软件建设项目,新安职高教学平台与实训软件建设项目,新安职高教学平台与实训软件建设项目","1296000.00,1383100.00,1399480.00",,新安县职业高级中学,新安县黄河路西段,李先生,13938828811,河南盛地工程管理有限公司,洛阳市西工区芳林南路芳林大厦商务楼11楼1113室,杨女士,0379-63263626
72,豫财招标采购-2022-587,2022年08月11日,http://hngp.gov.cn/henan/content?infoId=1222907&channelCode=H600102,1,1,,深圳华颐智能系统有限公司,深圳市南山区粤海街道高新南六道六号迈科龙大厦609室,见附件,6390000,,安阳师范学院,河南省安阳市弦歌大道,贺老师,0372-3300550,河南豫信招标有限责任公司,郑州市郑东新区商务外环西七街中华大厦19层,王娟、任飞,0371-22307212
73,豫财招标采购-2022-721,2022年08月15日,http://hngp.gov.cn/henan/content?infoId=1221380&channelCode=H600102,1,1,,河南明昕信息技术有限公司,郑州市高新技术开发区山桃路 11 号恒大翡翠华庭 7 号楼 1 单元 601 号,河南工学院云网络语音室项目,2198000,,河南工学院,河南省新乡市平原路东段699号,张老师,0373-3691035,河南省教育招标服务有限公司,河南省郑州市金水区花园路与农业路交叉口北100米路西河南省农业科学院农信楼一楼,翟向阳姚刚候雷胜,0371-56058512\13\19
74,豫财招标采购-2022-789,2022年12月27日,http://hngp.gov.cn/henan/content?infoId=1333871&channelCode=H600102,1,1,,北京智慧远景科技产业股份有限公司,北京市西城区新街口外大街28号A座231号,安阳师范学院智慧校园能源管理平台项目2,1180000,,安阳师范学院,河南省安阳市弦歌大道安阳师范学院,贺老师,0372-3300550,河南省教育招标服务有限公司,河南省郑州市金水区花园路与农业路交叉口北100米路西河南省农业科学院农信楼一楼,翟向阳侯雷胜姚刚,0371-56058512\13\19
75,豫财招标采购-2021-1366,2022年08月12日,http://hngp.gov.cn/henan/content?infoId=1218436&channelCode=H600102,1,1,,郑州潜力电子科技有限公司,郑州经济技术开发区航海东路1356号商鼎717房,一包：商丘师范学院文化旅游综合教学实验中心项目设备采购；,2298000,,商丘师范学院,商丘市平原中路55号,庞老师,0370-3057682,中建山河建设管理集团有限公司,郑州市郑东新区七里河南路与圃田西路交叉口西南角明亮环保三楼312室,王女士刘先生,0371-8655616118037790107
76,豫财招标采购-2022-666,2022年08月11日,http://hngp.gov.cn/henan/content?infoId=1218916&channelCode=H600102,"1,2,3",3,,"郑州博安贸易有限公司,郑州德乐圣商贸有限公司,郑州博安贸易有限公司","郑州市金水区郑花路59号21世纪广场4号楼11层1108号,郑州市金水区金水路122号1层,郑州市金水区郑花路59号21世纪广场4号楼11层1108号","详见招标文件,详见招标文件,详见招标文件","447200.00,538000.00,1647890.00",,安阳师范学院,安阳市弦歌大道436号,贺老师,0372-3300550,河南招标采购服务有限公司,郑州市纬四路13号（花园路与纬四路交叉口东50米路北）,张斯栋、李芬,0371-65958908
